237	167	152	313
235	166	153	312
235	165	156	312
235	166	157	311
235	166	157	313
232	166	159	311
232	168	154	310
231	169	152	309
229	168	150	310
228	167	143	311
227	168	137	307
226	167	133	310
228	167	124	310
231	166	120	310
237	169	121	308
241	172	121	305
242	174	126	302
246	173	125	304
249	176	123	301
250	176	123	301
247	178	125	299
243	179	127	298
240	179	127	297
235	179	132	297
231	182	135	294
228	183	138	294
226	184	141	293
226	184	143	292
227	185	140	291
227	185	142	292
228	187	139	290
229	188	141	290
232	190	138	287
234	193	136	286
237	193	135	284
238	195	134	283
241	196	133	281
242	196	132	281
244	196	130	280
243	197	134	280
242	198	135	278
238	197	138	281
232	198	143	281
226	199	153	280
223	198	157	279
222	199	159	279
218	201	162	277
218	201	161	275
220	204	160	272
217	204	161	272
219	205	159	271
214	206	163	272
209	205	167	271
207	205	163	272
209	206	159	272
212	206	151	272
214	207	145	271
219	208	139	270
224	207	133	271
227	207	130	270
227	211	130	267
228	211	131	265
230	214	129	262
232	214	127	263
236	214	123	263
241	212	115	264
248	212	105	262
252	213	272	263
255	211	108	261
258	213	254	263
256	209	106	259
388	150	169	328
260	213	102	248
277	204	273	273
296	172	81	284
281	201	238	278
346	142	126	330
354	133	133	343
351	135	112	342
344	138	116	338
325	138	122	338
295	142	139	335
277	142	145	336
268	143	150	334
266	147	139	332
263	149	146	328
255	149	144	327
248	148	147	331
250	145	135	331
242	146	141	332
195	142	178	334
190	143	175	331
194	144	166	334
196	143	155	333
191	144	154	334
329	182	103	264
326	177	115	298
327	180	101	295
304	180	115	296
289	181	125	296
278	183	137	296
252	184	160	293
237	183	173	294
233	183	175	294
233	182	171	295
233	182	155	294
225	183	151	294
226	185	144	292
222	183	146	294
215	183	148	294
229	190	134	284
275	197	91	252
191	185	109	292
180	187	114	289
161	184	127	293
141	184	148	295
112	177	171	300
133	184	144	292
0	148	135	330
0	148	129	327
320	192	58	238
106	188	125	290
0	152	222	323
339	199	98	232
83	180	122	298
34	167	159	309
324	197	10	279
373	208	31	202
283	235	59	156
71	187	93	290
280	232	66	160
243	227	134	186
60	193	237	222
397	195	95	227
411	195	88	232
415	197	91	236
417	198	95	230
