234	108	187	372
232	105	189	371
230	105	190	370
230	105	192	369
231	103	190	371
231	103	190	371
231	103	191	372
231	103	191	372
231	104	191	371
231	104	188	371
230	104	188	371
230	105	188	371
230	105	185	371
229	106	183	369
231	105	180	370
230	106	179	371
230	106	177	370
228	107	173	371
227	107	169	372
227	106	164	370
224	106	163	373
221	106	163	370
221	104	160	374
218	104	157	373
215	106	151	370
210	104	157	373
213	104	156	374
214	106	157	373
217	106	153	370
222	109	147	366
220	108	150	368
219	108	151	370
219	110	155	366
216	112	159	366
216	113	162	361
212	113	168	363
212	115	171	362
211	116	175	361
211	116	178	358
211	117	180	357
210	118	184	357
210	119	184	356
208	120	183	356
208	120	186	356
209	122	184	356
208	124	186	352
208	124	183	350
209	125	181	351
209	127	180	350
212	128	179	350
213	130	180	348
215	131	180	344
217	132	178	345
220	134	177	343
223	136	179	342
224	136	177	338
227	137	174	338
229	138	171	337
231	139	170	339
232	138	167	338
234	139	164	337
236	140	164	337
239	140	162	337
241	140	167	336
243	143	163	335
243	144	167	334
244	144	168	333
247	147	159	329
248	147	158	330
248	150	158	328
251	151	155	325
250	152	151	325
251	154	150	321
252	157	146	319
251	159	147	317
252	159	143	315
253	161	142	314
252	161	143	315
251	161	145	316
250	164	146	314
252	162	143	315
250	163	143	313
249	165	144	311
251	165	140	312
251	164	137	312
251	167	139	308
252	166	135	309
249	167	133	309
249	166	132	309
256	171	129	306
251	172	135	305
247	174	128	304
260	175	130	300
116	171	142	305
115	175	132	301
126	174	127	302
228	177	36	299
244	178	232	299
140	177	117	302
269	178	213	298
129	183	130	295
269	178	188	295
271	179	183	298
271	182	144	296
266	176	181	303
165	182	101	297
147	188	118	283
204	185	100	290
155	190	111	284
155	194	110	281
158	193	110	281
161	194	108	280
163	196	107	279
166	196	105	278
168	197	105	276
171	200	104	272
175	198	101	272
194	198	86	268
223	196	62	265
192	198	94	257
192	199	92	250
194	200	89	249
197	199	88	248
196	201	92	245
196	201	94	246
196	202	97	244
197	203	97	241
199	204	97	238
202	205	94	238
202	206	94	237
205	208	89	236
206	208	87	236
209	208	83	231
211	209	81	226
211	209	82	220
211	208	82	219
212	209	81	216
212	208	80	214
215	210	77	212
215	210	77	211
218	210	75	210
260	203	92	226
221	210	86	215
224	212	74	209
221	213	73	206
227	212	118	215
223	213	75	205
354	203	119	232
224	214	74	199
228	214	69	200
225	214	67	196
228	213	71	202
225	214	70	190
230	210	103	206
227	214	65	187
228	213	66	194
229	213	64	195
227	215	66	186
227	214	64	193
235	213	208	199
226	218	79	182
222	221	71	182
223	219	68	188
222	218	70	184
221	219	66	180
220	218	69	178
217	217	68	175
216	218	74	176
214	218	70	174
220	218	97	177
214	220	68	173
295	213	90	178
232	221	58	169
224	219	74	170
211	223	67	165
294	217	96	174
215	225	66	163
380	215	93	180
294	217	66	175
212	224	125	169
295	218	61	170
208	224	58	162
208	224	58	160
206	223	65	159
205	224	58	159
202	224	63	159
199	224	63	159
198	224	62	156
196	225	62	155
194	225	63	154
193	226	62	154
192	226	62	153
191	227	61	153
191	227	60	152
190	227	59	151
