273	93	168	387
273	95	161	379
272	96	160	380
271	94	157	382
271	95	151	381
272	95	146	380
272	94	142	383
274	94	137	383
273	96	135	383
273	97	130	382
273	97	126	382
276	97	116	380
273	101	116	378
272	101	117	378
273	102	121	377
267	104	135	373
262	107	147	371
260	105	155	370
256	107	163	369
255	109	167	367
252	110	170	366
252	112	172	364
251	112	175	364
251	114	172	362
251	115	170	362
252	115	167	362
252	116	164	361
253	114	161	362
254	114	159	360
253	116	158	359
253	116	158	359
252	117	157	358
257	119	152	357
255	118	151	358
255	120	152	357
255	121	151	353
253	122	153	354
252	124	154	350
257	127	149	348
253	128	154	350
256	129	151	347
256	128	152	348
257	129	154	346
264	128	147	347
258	129	151	348
268	130	144	344
264	129	147	347
265	131	150	345
261	132	151	342
266	133	149	341
263	132	149	346
271	135	141	341
267	130	143	344
269	133	141	344
270	133	137	342
267	132	140	341
267	135	142	341
271	137	135	337
270	137	135	339
272	139	132	335
274	142	129	333
271	143	132	334
271	143	131	335
271	143	127	332
271	144	128	332
271	144	127	333
271	145	128	331
304	137	109	342
269	147	129	332
271	147	125	328
271	149	123	328
276	149	177	330
406	133	150	341
399	138	151	337
409	137	139	338
400	140	145	335
403	142	138	333
396	143	142	333
402	144	132	331
394	142	137	335
398	144	127	330
394	146	130	330
395	147	127	327
392	146	126	328
393	148	123	329
388	148	126	329
389	150	125	326
390	152	126	324
388	156	124	320
383	155	125	322
388	158	119	319
390	162	116	317
384	163	118	316
389	164	111	313
389	168	106	309
386	164	109	313
389	165	105	311
386	168	108	308
390	168	101	307
383	166	105	305
388	168	101	298
386	167	103	300
387	168	101	296
385	168	100	293
384	168	98	291
383	168	99	292
383	169	98	289
384	171	97	286
383	173	99	286
382	175	96	284
383	176	95	284
382	177	94	285
385	178	90	280
381	176	90	282
382	175	88	277
381	176	87	277
381	176	86	270
382	178	87	260
358	177	107	255
374	177	93	255
379	177	87	252
382	178	86	251
378	179	86	251
381	180	84	249
149	180	287	248
351	174	110	255
369	178	92	248
376	183	88	244
378	186	87	241
379	186	86	241
380	187	81	241
371	184	93	241
214	193	244	228
362	188	105	232
379	187	83	232
382	190	81	224
382	190	81	223
383	189	79	223
384	190	78	222
387	190	76	221
387	191	76	219
388	191	77	218
371	186	83	221
360	195	96	213
305	197	123	203
391	194	77	212
398	194	75	213
398	196	74	211
398	198	74	210
401	198	72	209
400	199	73	208
403	198	73	207
405	199	70	204
407	199	68	204
410	200	68	202
410	199	68	201
412	200	67	198
414	200	67	196
414	200	67	198
417	200	66	198
418	199	67	197
419	201	68	197
420	200	69	196
421	200	70	197
