423	65	192	415
424	65	187	411
424	66	185	408
424	66	184	407
424	66	184	409
424	67	183	406
423	66	185	408
423	66	184	407
423	65	184	409
424	65	183	406
425	66	182	407
425	65	181	408
425	67	182	406
425	68	181	406
428	69	176	406
429	70	174	406
432	70	169	406
434	72	160	405
432	73	155	404
430	75	161	401
425	77	167	400
423	79	167	398
417	82	173	394
413	81	179	395
404	84	187	392
402	85	191	391
400	85	191	390
405	87	186	387
409	87	180	387
405	89	182	387
402	90	183	385
400	92	183	383
396	94	179	382
393	96	174	380
391	96	172	382
378	99	180	379
372	101	176	376
363	105	174	372
352	104	180	372
347	105	182	370
351	107	181	369
344	105	182	371
331	108	189	367
329	109	183	366
328	113	178	364
328	115	175	362
328	113	172	364
325	114	174	364
322	118	178	357
321	120	179	357
319	123	180	353
319	126	179	350
322	131	175	345
325	133	171	342
334	136	160	340
347	136	144	340
357	135	133	341
358	137	134	340
358	137	134	339
358	136	132	340
360	138	130	338
360	138	131	338
359	138	131	338
362	140	130	336
362	142	129	335
364	144	128	332
367	147	122	330
369	152	122	326
368	152	122	323
368	155	121	323
365	155	122	321
363	157	120	318
368	157	115	319
366	158	115	317
364	158	118	314
367	158	118	312
365	160	120	305
361	162	125	304
360	159	129	306
358	160	136	309
360	161	142	301
266	150	233	320
206	141	137	331
273	146	236	324
216	144	137	330
329	142	296	337
222	139	135	336
233	142	131	332
238	144	125	331
244	141	120	335
250	141	117	333
259	139	114	337
266	135	111	343
270	132	125	346
276	131	124	345
275	131	137	345
285	127	139	348
292	130	141	348
300	125	134	351
308	125	131	352
314	127	141	350
316	126	195	349
323	131	211	343
325	130	197	346
326	133	193	345
325	132	198	344
325	133	194	345
326	133	192	344
332	132	195	344
347	130	178	345
349	127	189	348
344	127	194	348
335	126	210	352
322	122	238	352
305	119	255	355
320	118	245	359
385	117	184	358
404	123	162	351
420	122	151	353
441	121	135	357
449	121	133	356
458	120	130	358
467	122	127	355
473	123	129	355
479	121	132	355
494	121	128	356
495	116	131	361
501	116	128	362
508	115	126	363
510	112	128	364
518	111	120	366
523	109	116	367
533	108	106	369
542	110	97	367
546	111	92	366
552	112	87	365
559	112	79	364
566	116	73	362
398	191	115	224
582	118	57	358
578	123	61	349
581	156	58	299
584	166	54	245
