257.5,98.0,155.64999999999998,382.0
258.5,98.5,155.64999999999998,381.5
259.25,98.5,155.93,381.5
260.0,98.5,156.2,381.5
260.0,98.5,156.7,381.5
260.0,98.5,157.2,381.5
260.0,98.5,157.7,381.5
260.25,98.5,157.45,381.5
260.5,98.5,157.2,381.5
261.5,98.5,156.7,381.5
261.57,98.5,156.63,381.5
261.64,98.5,156.56,381.5
261.71,98.5,156.49,381.5
261.79,98.5,156.40999999999997,381.5
261.86,98.5,156.33999999999997,381.5
261.93,98.5,156.26999999999998,381.5
262.0,98.5,156.2,381.5
262.12,98.4,156.2,381.6
262.25,98.3,156.2,381.7
262.38,98.2,156.19,381.8
262.5,98.1,156.2,381.9
263.7,98.1,157.10000000000002,381.9
263.84,97.82,157.10000000000002,382.18
263.98,97.54,157.09999999999997,382.46
264.12,97.27,157.10000000000002,382.73
264.12,97.16,157.10000000000002,382.84000000000003
264.12,97.05,157.10000000000002,382.95
264.12,96.94,157.10000000000002,383.06
264.12,96.83,157.10000000000002,383.17
264.12,96.73,157.10000000000002,383.27
264.12,96.62,157.10000000000002,383.38
264.12,96.51,157.10000000000002,383.49
264.12,96.4,157.10000000000002,383.6
262.4,96.4,159.60000000000002,383.6
262.4,96.4,160.40000000000003,383.6
260.3,96.4,162.5,383.6
258.3,96.4,164.5,383.6
255.8,96.4,167.0,383.6
254.3,96.4,164.5,383.6
252.63,97.7,163.76999999999998,382.3
250.5,98.12,160.89999999999998,381.88
250.5,98.95,157.14999999999998,381.05
249.2,100.62,155.10000000000002,379.38
246.28,101.45,151.82000000000002,378.55
240.87,102.28,151.81,377.72
235.87,102.7,149.73000000000002,377.3
233.78,103.12,147.22,376.88
232.12,103.12,144.68,376.88
230.45,103.12,140.95,376.88
228.78,103.12,140.95000000000002,376.88
234.62,103.95,131.77999999999997,376.05
238.0,106.0,128.39999999999998,374.0
243.8,107.2,121.80000000000001,372.8
248.4,107.2,117.6,372.8
249.6,109.28,111.79999999999998,370.72
251.7,110.53,110.90000000000003,369.47
251.7,110.53,118.80000000000001,369.47
250.45,110.53,127.55000000000001,369.47
247.53,113.03,136.27,366.97
245.45,113.03,145.05,366.97
243.37,113.87,151.32999999999998,366.13
243.37,113.87,154.23000000000002,366.13
243.37,113.87,155.93,366.13
243.37,115.1,157.63,364.9
241.3,115.9,159.7,364.1
241.3,117.2,159.7,362.8
240.1,117.2,160.9,362.8
240.1,117.2,159.20000000000002,362.8
241.8,118.9,155.8,361.1
244.7,118.9,151.2,361.1
244.7,120.6,151.2,359.4
246.78,120.6,151.20000000000002,359.4
250.5,122.27,147.48000000000002,357.73
253.83,121.8,142.47,358.2
255.08,122.84,141.86999999999998,357.15999999999997
256.33,123.88,141.27000000000004,356.12
256.33,125.55,141.27000000000004,354.45
258.0,126.8,141.26999999999998,353.2
260.1,128.47,138.29999999999995,351.53
260.9,128.47,137.5,351.53
263.0,131.8,137.5,348.2
264.7,132.22,138.3,347.78
265.95,134.3,138.3,345.7
267.2,134.3,138.3,345.7
270.95,135.55,135.35000000000002,344.45
272.62,135.97,134.07999999999998,344.03
274.7,136.38,132.8,343.62
275.95,137.63,132.8,342.37
277.2,138.46,132.8,341.53999999999996
279.72,139.3,130.7,340.28
280.97,139.3,129.82999999999998,340.28
283.88,140.55,127.32,339.45
285.5,140.55,125.69999999999999,339.45
288.0,140.55,124.02999999999997,339.45
288.83,142.63,124.04000000000002,337.37
289.7,143.46,121.5,336.53999999999996
288.85,144.92,121.5,335.08000000000004
288.0,146.38,121.5,333.62
288.42,148.05,120.27999999999997,331.95
288.4,149.72,119.10000000000002,330.28
288.6,150.97,118.69,329.03
288.8,152.22,118.27999999999997,327.78
288.8,154.3,118.27999999999997,325.7
287.97,154.71,115.32999999999998,325.28999999999996
286.3,154.71,115.32999999999998,325.28999999999996
284.63,155.5,113.67000000000002,324.5
283.38,155.08,111.62,324.91999999999996
283.38,155.08,111.22000000000003,324.91999999999996
281.3,155.08,111.19999999999999,324.91999999999996
279.22,155.5,111.19999999999999,324.5
280.1,155.5,110.32,324.5
