235.64,107.64,186.58000000000004,373.05
235.92,107.64,186.30000000000004,372.71000000000004
236.2,107.64,186.02000000000004,372.36
236.48,107.5,185.74000000000004,372.5
236.75,107.37,185.47000000000003,372.63
237.03,107.23,185.19000000000003,372.77
237.3,107.1,184.92000000000002,372.9
237.3,107.1,184.18,372.9
237.3,107.1,183.44,372.9
237.3,107.1,182.7,372.9
237.3,107.7,181.0,372.3
237.3,108.3,179.89999999999998,371.7
237.3,108.3,178.2,371.7
237.3,108.3,176.5,371.7
235.6,108.3,176.00000000000003,371.7
232.8,108.3,177.7,371.7
231.1,108.3,172.70000000000002,371.7
229.4,109.4,172.20000000000002,370.6
227.7,109.4,169.40000000000003,370.6
225.5,109.4,166.0,370.6
223.8,109.4,164.89999999999998,370.6
221.6,109.4,162.6,370.6
221.6,109.4,157.00000000000003,370.6
220.5,109.4,152.5,370.6
216.6,109.4,150.29999999999998,370.6
214.9,109.4,152.6,370.6
214.9,109.4,155.4,370.6
216.6,109.4,153.70000000000002,370.6
218.8,109.4,151.5,370.6
221.6,110.0,147.00000000000003,370.0
221.6,111.7,147.00000000000003,368.3
221.6,112.55,147.00000000000003,367.45
221.6,113.4,151.50000000000003,366.6
221.6,115.6,154.9,364.4
219.4,116.2,159.9,363.8
217.7,116.8,163.3,363.2
217.7,117.9,166.60000000000002,362.1
215.5,118.5,171.10000000000002,361.5
215.5,119.1,173.89999999999998,360.9
214.3,120.4,176.8,359.6
213.6,121.0,178.79999999999998,359.0
211.3,121.6,181.7,358.4
211.1,123.5,183.00000000000003,356.5
211.1,124.1,182.50000000000003,355.9
209.9,125.4,183.1,354.6
208.1,126.7,184.9,353.3
206.6,128.0,185.1,352.0
206.6,129.3,185.1,350.7
208.5,131.0,181.89999999999998,349.0
213.0,131.1,177.39999999999998,348.9
215.6,133.0,176.1,347.0
217.5,134.9,176.8,345.1
220.1,136.1,176.79999999999998,343.9
223.3,137.4,174.89999999999998,342.6
224.6,139.3,173.6,340.7
227.8,139.9,169.8,340.1
231.6,141.1,166.6,338.9
234.2,141.7,164.0,338.3
236.8,141.7,160.09999999999997,338.3
239.2,142.3,157.7,337.7
241.9,143.0,155.6,337.0
244.4,144.3,153.79999999999998,335.7
245.7,145.4,154.40000000000003,334.6
248.3,146.2,153.09999999999997,333.8
249.6,146.8,152.4,333.2
250.9,148.1,152.99999999999997,331.9
252.2,148.7,151.7,331.3
252.2,150.0,151.7,330.0
252.2,151.1,151.7,328.9
253.3,152.8,148.39999999999998,327.2
253.9,154.5,147.20000000000002,325.5
254.5,155.6,144.89999999999998,324.4
254.5,157.3,144.89999999999998,322.7
255.6,159.0,142.1,321.0
255.6,161.2,142.1,318.8
255.6,162.3,141.00000000000003,317.7
256.2,162.9,138.2,317.1
256.2,164.0,137.10000000000002,316.0
256.2,164.0,136.0,316.0
255.6,164.0,136.6,316.0
255.0,165.1,136.60000000000002,314.9
254.4,165.6,137.20000000000002,314.4
254.4,166.7,136.6,313.3
254.4,167.8,136.6,312.2
254.4,168.4,134.9,311.6
256.1,169.0,132.09999999999997,311.0
256.7,170.1,130.40000000000003,309.9
257.8,171.2,129.3,308.8
258.9,172.3,125.40000000000003,307.7
260.0,174.0,118.69999999999999,306.0
261.7,175.7,117.0,304.3
263.4,176.8,114.20000000000005,303.2
264.5,177.9,112.5,302.1
265.6,179.0,109.19999999999999,301.0
267.8,180.1,106.39999999999998,299.9
270.0,180.1,104.19999999999999,299.9
