235	107	186	373
234	106	189	372
235	106	189	371
236	105	190	373
233	105	190	372
236	106	188	372
237	103	189	374
234	105	189	371
236	106	187	371
236	105	185	373
236	106	185	370
236	106	182	373
235	106	181	373
234	106	178	373
236	106	174	372
235	106	173	372
234	107	170	371
232	107	169	371
229	108	168	369
226	108	165	370
223	106	164	373
221	106	161	371
220	105	157	374
218	105	152	373
216	106	148	371
214	107	151	370
214	107	155	369
214	106	155	371
216	107	153	371
217	107	149	370
218	109	149	367
221	109	149	368
220	110	153	367
217	113	158	365
215	112	162	364
214	114	165	362
212	115	168	362
212	115	170	362
211	116	173	362
211	116	175	360
208	119	179	357
211	120	178	358
210	122	180	353
209	122	181	354
209	123	181	353
209	125	180	351
209	125	181	350
210	127	178	349
211	128	176	347
214	129	173	349
218	132	173	345
220	133	173	346
223	134	172	343
225	135	172	342
227	136	170	342
230	138	168	338
232	139	165	338
235	138	163	339
237	138	160	339
239	139	157	339
241	139	155	338
242	141	154	336
244	142	154	335
246	142	153	334
246	143	156	333
248	145	156	331
249	146	158	330
250	147	156	331
250	148	154	328
251	149	153	328
252	150	151	326
252	152	148	323
253	154	148	323
253	156	143	321
253	157	141	318
254	159	141	319
254	160	138	317
254	161	137	317
255	160	137	317
254	160	135	317
253	161	134	316
252	162	137	314
252	163	136	313
253	165	134	312
253	166	132	311
254	166	130	310
254	168	126	310
256	169	121	308
256	171	121	306
256	172	119	304
257	174	118	305
258	175	116	302
258	177	115	301
259	177	115	296
261	178	116	299
264	177	112	299
267	178	110	298
268	179	108	297
269	180	102	294
271	181	98	286
272	182	99	293
274	184	99	287
274	183	97	290
275	185	95	276
277	185	96	260
278	188	127	262
280	188	123	271
280	188	150	276
293	194	107	273
282	192	112	267
282	191	97	258
308	208	134	262
285	193	132	261
331	211	117	267
288	199	118	260
296	204	82	241
284	193	83	253
286	199	81	250
285	196	115	244
347	215	85	229
288	196	81	249
288	196	83	248
288	198	79	248
289	199	80	245
290	200	77	242
292	200	77	242
293	201	76	239
293	202	80	236
294	203	78	233
295	202	101	233
295	209	70	224
299	212	106	219
299	214	70	218
296	204	69	220
297	207	71	216
303	215	70	208
317	215	66	209
333	218	92	215
355	226	70	204
302	218	90	202
298	207	74	212
298	207	87	213
316	217	74	203
355	229	63	191
351	228	66	194
352	229	49	183
357	230	58	188
311	220	55	193
358	229	54	187
312	227	102	183
342	226	68	183
353	229	59	160
360	229	26	161
361	231	50	137
360	232	47	158
359	231	51	167
360	231	49	174
360	232	51	175
358	232	53	174
336	228	75	176
360	232	52	174
298	217	115	187
293	213	70	189
320	224	65	178
298	225	59	177
295	218	61	181
325	228	73	168
337	232	29	168
358	235	52	156
361	233	57	160
362	235	45	149
314	222	55	181
299	216	78	178
311	221	71	175
295	216	104	174
365	235	47	157
295	218	60	177
296	220	107	169
294	220	60	174
295	221	67	173
296	221	61	169
295	221	76	172
295	220	59	169
294	220	61	167
294	221	91	169
294	220	63	167
306	223	111	160
294	220	58	167
294	221	58	162
294	221	57	163
295	220	57	165
294	221	57	162
295	221	58	162
295	222	57	162
295	222	56	160
