230	107	175	371
230	105	177	372
230	105	176	372
231	106	178	373
229	105	178	371
230	105	179	373
230	105	179	371
230	106	179	370
231	106	178	373
230	107	179	370
232	106	178	370
235	107	176	372
238	105	173	371
240	106	170	370
244	104	167	373
246	105	164	371
249	102	160	374
252	101	161	375
256	101	162	375
261	102	162	375
268	103	156	375
279	102	145	375
280	105	140	373
280	106	139	369
277	107	140	370
275	108	145	368
275	109	147	367
276	110	151	366
276	111	157	365
276	114	163	363
276	114	166	361
276	116	168	361
276	117	168	359
276	119	170	357
275	120	171	357
276	120	172	358
277	122	171	355
278	122	171	356
278	124	170	352
280	125	169	350
279	127	167	350
279	129	165	349
278	131	166	344
278	133	162	345
278	136	157	342
277	137	154	338
277	139	152	336
276	142	153	334
275	143	153	332
274	143	153	333
274	144	151	333
272	145	151	331
270	145	151	331
268	146	155	331
266	147	158	329
265	148	157	330
265	149	151	328
264	150	150	326
264	150	149	326
263	152	148	325
264	154	147	323
267	155	143	322
268	157	139	318
268	158	136	319
270	160	134	317
271	161	135	316
272	163	132	314
273	164	129	314
275	164	125	313
276	166	122	312
278	167	118	310
279	168	117	309
283	169	112	308
282	170	115	306
183	176	212	302
282	175	113	301
181	177	197	300
287	174	112	304
287	174	109	305
291	176	102	301
275	180	118	298
283	176	106	301
236	177	153	301
293	182	93	297
269	182	120	295
274	182	112	295
291	183	95	293
285	188	100	286
287	189	97	284
290	186	93	283
289	186	94	282
290	186	93	282
290	187	92	283
291	188	89	278
292	189	88	276
292	189	88	277
293	190	84	273
293	192	85	270
295	193	79	265
296	194	79	262
295	196	78	266
299	197	75	263
299	199	75	260
301	197	76	258
302	200	75	251
303	205	74	242
327	202	65	249
302	198	73	247
304	199	72	242
306	200	70	240
371	214	55	227
304	200	68	241
309	203	64	237
305	202	70	238
310	206	62	234
304	203	71	236
309	206	68	235
309	206	65	231
309	206	66	230
303	208	70	225
309	207	64	224
295	213	78	214
329	215	54	209
307	205	74	223
309	205	60	213
329	215	44	204
310	206	57	213
339	216	46	205
311	210	53	206
313	210	49	205
313	210	44	201
314	212	43	194
314	213	43	190
316	212	41	191
316	213	41	189
318	214	39	187
319	213	41	184
321	214	80	197
326	220	52	190
326	218	76	204
347	224	53	191
277	214	116	200
339	226	52	183
344	225	43	192
344	227	38	187
345	227	36	182
334	223	45	181
289	219	87	176
290	222	67	167
293	222	71	160
295	222	55	162
297	223	59	162
297	223	43	160
298	222	56	154
296	222	51	145
293	223	53	146
287	224	63	160
288	224	57	191
285	225	57	196
292	227	49	165
311	228	26	184
314	228	24	72
315	228	22	43
312	229	25	45
309	228	33	67
300	227	57	130
299	204	65	159
248	236	87	132
249	233	79	155
246	236	77	146
245	236	110	143
245	234	106	147
243	233	106	147
251	214	106	166
251	216	108	158
310	223	46	148
316	227	38	146
316	227	39	146
313	228	42	144
308	228	46	144
305	228	49	141
303	227	50	139
302	227	51	138
301	227	51	138
302	227	50	139
302	227	49	140
301	228	48	139
301	228	48	139
301	228	48	139
302	228	48	140
303	228	48	141
