247	170	149	309
246	167	147	311
247	166	146	311
249	167	143	311
247	167	145	309
248	168	142	308
247	168	141	310
245	168	142	308
242	169	143	309
240	169	139	308
237	169	139	308
238	169	134	309
241	168	128	308
245	170	117	307
249	171	115	305
252	174	111	305
255	175	111	302
259	177	111	300
264	177	111	300
267	179	113	299
269	180	113	296
268	180	114	296
266	182	120	295
263	183	123	295
260	184	127	294
258	184	127	292
257	186	129	291
257	186	129	290
257	187	130	291
258	188	132	290
259	189	133	287
261	191	130	286
263	192	128	285
265	194	125	283
266	196	123	281
267	198	121	280
268	198	120	277
268	200	120	277
271	199	116	279
271	199	115	279
271	198	113	278
270	198	115	280
266	198	119	279
261	198	126	279
256	200	132	278
256	199	132	278
256	200	131	278
257	202	130	275
259	204	126	274
259	206	124	270
259	208	120	270
259	208	119	269
259	208	119	268
259	211	117	268
259	210	117	267
259	210	117	267
260	209	117	267
265	209	118	269
265	209	117	268
265	210	120	268
262	212	122	265
260	212	124	250
257	213	126	265
256	214	122	263
254	216	121	262
251	216	118	262
251	217	116	260
254	217	111	258
257	217	107	255
267	217	97	245
283	218	80	244
285	218	80	244
288	217	77	240
288	217	79	237
294	218	75	231
266	219	108	233
260	219	117	233
259	218	120	234
262	219	117	230
265	220	114	228
267	219	110	229
269	219	105	226
271	219	100	223
273	218	97	220
273	218	93	218
283	218	83	216
300	218	68	212
310	218	61	169
323	217	44	189
335	214	42	169
340	214	35	78
367	151	73	182
527	261	82	161
375	177	264	282
418	119	123	356
265	208	63	208
267	229	62	192
267	229	78	192
268	229	81	189
270	229	79	186
271	229	78	184
270	228	77	184
270	229	76	183
269	229	73	181
267	229	63	176
266	231	91	165
262	227	61	175
319	180	10	217
260	222	169	137
363	199	84	172
391	216	61	144
391	219	61	142
316	235	25	134
313	246	26	144
305	203	36	190
298	225	43	171
290	234	52	164
283	232	59	164
279	234	63	164
271	234	69	164
