424	65	189	413
424	63	189	412
424	63	187	413
423	62	188	414
425	63	187	412
423	62	189	414
423	63	189	414
424	62	188	416
422	63	189	414
424	62	187	415
425	61	184	415
425	61	182	413
423	62	181	415
425	64	181	413
426	66	177	412
432	69	160	409
437	72	154	404
439	73	153	406
439	74	143	402
436	76	149	401
433	77	153	399
430	81	156	395
422	80	165	396
416	82	172	396
411	82	176	396
407	83	177	395
403	85	179	393
403	86	180	393
403	87	180	391
401	88	182	390
400	90	179	388
397	91	177	387
394	93	175	383
389	94	174	383
385	96	173	383
379	98	173	379
373	102	168	377
366	104	165	374
358	104	166	373
356	106	168	370
358	106	164	370
360	105	161	371
359	108	158	371
357	111	155	368
353	114	156	365
351	115	156	364
350	115	153	364
348	117	157	361
351	118	156	359
352	119	153	359
353	122	152	356
354	127	147	351
353	130	148	346
354	133	146	344
357	135	143	342
358	137	138	342
359	138	136	340
362	138	133	340
364	138	129	339
363	139	130	337
365	140	128	337
364	140	128	335
365	141	128	334
364	143	127	333
368	144	125	333
368	146	123	329
369	149	122	328
371	152	119	327
369	154	118	324
371	155	114	322
372	158	113	320
372	158	110	319
374	158	108	319
374	160	108	316
378	160	106	313
379	161	105	308
381	162	103	305
383	162	103	303
384	164	103	301
386	165	104	299
388	167	102	298
393	169	99	295
395	172	98	292
397	173	97	288
398	175	97	284
398	175	99	282
400	176	97	275
403	176	94	271
403	175	94	268
401	174	94	267
403	173	91	267
403	174	92	264
404	175	89	263
404	176	88	261
403	178	84	261
401	179	83	250
398	181	81	257
397	181	77	248
399	182	71	236
403	184	64	238
403	185	60	222
407	184	54	212
410	188	54	215
415	190	54	204
414	187	55	199
419	184	48	186
420	183	47	195
422	180	45	191
415	179	54	203
393	179	75	216
398	181	67	206
406	186	64	193
409	186	65	201
409	189	54	208
404	188	42	216
397	195	60	207
394	194	61	209
391	193	60	209
387	193	68	207
386	193	71	207
385	193	75	206
386	194	75	204
387	194	76	202
388	195	74	202
387	196	72	201
387	197	72	198
386	199	72	196
386	200	72	195
386	200	71	194
386	202	70	193
386	202	70	191
386	202	70	187
386	202	69	185
387	201	68	184
387	201	68	184
386	202	67	184
386	202	66	183
388	202	65	183
389	203	64	181
390	204	63	180
390	206	63	179
392	207	62	177
393	208	61	176
